Time,Irradiance,Zenith,Azimuth,Temperature,Wind Speed,Power
2023-07-13 14:00,0.479,37.00627510497716,228.1879468764179,20.401,9.709,113.18148680590554
2023-07-13 15:00,0.392,44.88233727121879,245.80337483828697,20.088,9.53,86.33812244600941
2023-07-13 16:00,0.332,53.83962372043506,259.8977237439691,19.783,9.345,63.20732403730499
2023-07-13 17:00,0.243,63.18285974588876,272.0216697566221,19.366,8.953,42.786272353731434
2023-07-13 18:00,0.125,72.45787284719259,283.2337919554934,18.582,8.348,23.292345646302557
2023-07-13 19:00,0.027,81.29010791847446,294.253830560584,17.159,8.164,5.818491503107009
2023-07-14 05:00,0.06,82.58144087075583,64.13558440217628,15.245,6.38,14.554447729543385
2023-07-14 06:00,0.089,73.85679342973968,75.18754264559345,15.792,6.258,22.068919747978885
2023-07-14 07:00,0.133,64.63190282669385,86.34596442903086,16.307,6.69,34.9682353207597
2023-07-14 08:00,0.295,55.28338120867046,98.2943313937568,17.363,8.142,76.15143030172575
2023-07-14 09:00,0.384,46.24646822599658,112.02814547502804,18.334,9.49,99.95656899091345
2023-07-14 10:00,0.428,38.16961886323303,129.0160005359806,19.227,10.472,114.78108989912205
2023-07-14 11:00,0.355,32.12127289152329,150.97371201710763,19.616,10.564,97.406000708944
2023-07-14 12:00,0.236,29.585363540548613,177.8846233882939,19.383,9.734,64.00309855968348
2023-07-14 13:00,0.302,31.491704716165493,205.24742504159445,19.663,9.696,82.45413191197476
2023-07-14 14:00,0.308,37.12186179990606,228.02561771300543,20.127,10.736,83.18892330230213
2023-07-14 15:00,0.213,44.98385218748336,245.64380321315576,20.149,11.831,57.00541887767555
2023-07-14 16:00,0.125,53.93399195658223,259.7503618814882,19.906,12.158,30.450635198878132
2023-07-14 17:00,0.068,63.27576189384408,271.8867657465027,19.28,11.121,15.052776314701603
2023-07-14 18:00,0.03,72.55363046317545,283.10968931767883,18.5,9.992,7.109428946635225
2023-07-15 05:00,0.15,82.71707258365896,64.208597282538,16.099,10.58,22.825586375366854
2023-07-15 06:00,0.287,73.98945328617364,75.27126272091454,17.029,11.674,32.194576291572005
2023-07-15 07:00,0.402,64.7626258199859,86.4392592109744,17.921,12.986,47.23562454739907
2023-07-15 08:00,0.509,55.41490670954351,98.39589122761686,18.741,13.87,62.189002816145646
2023-07-15 09:00,0.629,46.382552777595,112.13374709813382,19.398,14.454,105.81058728853228
2023-07-15 10:00,0.738,38.31424561720469,129.11164380825272,19.908,14.954,155.90095973956133
2023-07-15 11:00,0.798,32.275486015774526,151.0239081713775,20.238,15.5,198.61926782344537
2023-07-15 12:00,0.807,29.740706627453136,177.84203316739558,20.315,15.886,200.24366068104948
2023-07-15 13:00,0.777,31.63308852409476,205.11704591070284,20.125,16.076,164.39162426278455
2023-07-15 14:00,0.704,37.243910431127134,227.8616671000219,19.811,16.158,118.39707851055978
2023-07-15 15:00,0.598,45.09152764771735,245.4814995349076,19.465,16.296,69.12701273072497
2023-07-15 16:00,0.4579999999999999,54.034281312470334,259.6000036303457,19.04,16.327,37.11754902784335
2023-07-15 17:00,0.302,63.37448819103789,271.7489602913147,18.501,16.137,29.667751669846062
2023-07-15 18:00,0.148,72.65517665520923,282.9829352274461,17.785,15.774,22.530231323799924
2023-07-15 19:00,0.031,81.49889490497075,294.02265377845885,16.961,15.473,6.732708936933346
2023-07-16 05:00,0.145,82.85559341611801,64.28679415663998,15.081,11.279,23.38005068792018
2023-07-16 06:00,0.309,74.12513773633611,75.36048054924663,16.026,11.773,31.95179213671112
2023-07-16 07:00,0.471,64.89641722887586,86.53841388022965,17.224,12.281,34.95969372449512
2023-07-16 08:00,0.614,55.54968966816855,98.50375240187356,18.206,12.488,46.882812015365
2023-07-16 09:00,0.727,46.5222752143561,112.24613089403816,19.029,12.466,106.92066591326224
