Time,Irradiance,Zenith,Azimuth,Temperature,Wind Speed,Power
2023-01-19 10:00,0.181,76.93702144657374,149.05992112151824,1.757,4.226,37.606280615255194
2023-01-19 11:00,0.251,73.13513317427012,163.06411991304446,2.779,4.24,65.50975128058029
2023-01-19 12:00,0.236,71.56379470743437,177.72288958556737,3.654,4.44,51.68763761872669
2023-01-19 13:00,0.18,72.38801788967993,192.48073684267516,3.913,4.644,35.77048385835347
2023-01-19 14:00,0.106,75.51966214111907,206.7401886623228,3.482,5.005,21.89970615538338
2023-01-19 15:00,0.036,80.64749111965506,220.1085507243336,1.97,5.951,7.009168318265861
2023-01-20 09:00,0.149,82.45013532184927,135.8457407482415,1.738,8.394,22.006728954812818
2023-01-20 10:00,0.244,76.76271858844355,148.91633297130875,2.987,8.107,35.17656999208127
2023-01-20 11:00,0.299,72.94077719393806,162.94800456201438,4.15,8.314,78.64012590791505
2023-01-20 12:00,0.297,71.35315418048242,177.64221411604694,4.94,8.613,53.81656016304394
2023-01-20 13:00,0.249,72.16727948897591,192.43962467332392,5.23,8.73,23.158438744068054
2023-01-20 14:00,0.162,75.29568736274692,206.73699885958428,4.948,8.839,15.99401911078366
2023-01-20 15:00,0.0549999999999999,80.42648720197778,220.1374156258557,3.727,9.313,7.348475265090111
2023-01-21 09:00,0.174,82.29091303744701,135.68206348467294,3.409,6.483,15.431889830662941
2023-01-21 10:00,0.261,76.58178527304223,148.77291600199504,4.647,5.909,34.05588892712109
2023-01-21 11:00,0.307,72.73978136367037,162.8331300117652,5.384,5.769,80.81820716268496
2023-01-21 12:00,0.298,71.13613245771242,177.56400672807194,5.807,5.552,55.01722097884354
2023-01-21 13:00,0.243,71.9406177300665,192.40216949212768,5.918,5.352,24.694025222112295
2023-01-21 14:00,0.157,75.06634006716197,206.7384174002917,5.536,5.295,19.604242421530728
2023-01-21 15:00,0.0569999999999999,80.20032809409751,220.17152876735483,3.705,5.531,7.363145343338546
2023-01-22 09:00,0.145,82.12380278494723,135.517834114621,2.256,4.673,22.534463272681183
2023-01-22 10:00,0.226,76.39339699072775,148.62976339364957,3.153,4.304,37.27335216826087
2023-01-22 11:00,0.298,72.53180964890782,162.71958290014334,4.299,4.239,78.6842924000968
2023-01-22 12:00,0.302,70.91261189232549,177.4883486309534,5.025,4.254,57.012328781868575
2023-01-22 13:00,0.244,71.70798824702476,192.3684443060997,5.122,4.601,27.413673314208644
2023-01-22 14:00,0.156,74.83158923447596,206.74450308767425,4.532,4.983,22.12407104072814
2023-01-22 15:00,0.062,79.9694962791549,220.2109294043377,2.865,5.361,7.389702483435351
2023-01-23 09:00,0.14,81.95087144888963,135.35315242789352,3.056,6.009,22.610429900462833
2023-01-23 10:00,0.213,76.19902807631077,148.48696564834268,4.141,5.9,40.17475778986014
2023-01-23 11:00,0.258,72.31771534012903,162.607447329744,4.902,5.935,66.39052823475933
2023-01-23 12:00,0.286,70.68317625516775,177.4153187387392,5.393,5.822,57.44349767888418
2023-01-23 13:00,0.24,71.46998933288396,192.33851996013445,5.536,5.734,30.12581286753093
2023-01-23 14:00,0.147,74.59223742152791,206.7553124878676,5.03,5.83,22.705762580594214
2023-01-23 15:00,0.049,79.73486439438149,220.25565434009897,3.462,6.353,7.282489294066589
2023-01-24 09:00,0.119,81.77111367871674,135.18811381711083,3.284,6.286,23.908146218391977
2023-01-24 10:00,0.173,75.99786953098197,148.34460871162753,4.077,6.04,38.80246229127041
2023-01-24 11:00,0.204,72.09712564303281,162.4968028490672,4.829,5.856,51.43758565276327
2023-01-24 12:00,0.247,70.44761849637945,177.34499153813704,5.185,5.489,55.991655678554565
2023-01-24 13:00,0.211,71.22638923265765,192.3124629829757,5.306,5.206,37.19849628428478
2023-01-24 14:00,0.139,74.34794870060655,206.77089780663428,4.997,5.118,25.36867502082931
2023-01-24 15:00,0.052,79.49597596634966,220.30573588515068,3.785,5.31,7.324868584527447
