,apparent_zenith,zenith,apparent_elevation,elevation,azimuth,equation_of_time,time,local_time,electricity,irradiance_direct,irradiance_diffuse,temperature,irradiance_global_horizontal,irradiance_direct_normal 
2428,92.441223562848,92.441223562848,-2.441223562848,-2.441223562848,73.03969952765084,-0.9078000848021475,2023-04-12 04:00,2023-04-12 05:00,0.0,0.0,0.0,4.371,0.0,-0.0
2429,83.10324685626033,83.23113163687793,6.896753143739675,6.768868363122062,84.68849347544727,-0.8969713339320151,2023-04-12 05:00,2023-04-12 06:00,0.01,0.002,0.017,4.855,0.019000000000000003,0.01665548240765291
2430,73.78874765854096,73.84583827906005,16.21125234145905,16.154161720939957,96.42405186138603,-0.8861518415505998,2023-04-12 06:00,2023-04-12 07:00,0.09,0.016,0.085,6.221,0.101,0.05731075860450657
2431,64.65163004157641,64.68702428786465,25.348369958423593,25.31297571213535,108.92117484610037,-0.8753416289036977,2023-04-12 07:00,2023-04-12 08:00,0.145,0.017,0.136,7.273,0.15300000000000002,0.039708404731902576
2432,56.21472038410952,56.23983773920461,33.78527961589048,33.76016226079539,122.9673783288531,-0.8645407175063156,2023-04-12 08:00,2023-04-12 09:00,0.204,0.023,0.186,7.923,0.209,0.04136079896496402
2433,49.13925053107931,49.15866365196215,40.86074946892069,40.84133634803785,139.39958376830384,-0.8537491284369025,2023-04-12 09:00,2023-04-12 10:00,0.34,0.073,0.27,8.643,0.343,0.11158277132427026
2434,44.28902997262141,44.30537871970347,45.71097002737859,45.69462128029653,158.71023630565696,-0.8429668827811838,2023-04-12 10:00,2023-04-12 11:00,0.438,0.138,0.306,9.403,0.444,0.19278416111870555
2435,42.549475896091586,42.56483184014437,47.450524103908414,47.43516815985563,180.20191935677875,-0.8321940018213354,2023-04-12 11:00,2023-04-12 12:00,0.511,0.212,0.311,9.969,0.523,0.28777225362366055
2436,44.322800361279945,44.33912564779927,45.677199638720055,45.66087435220073,201.68016915766174,-0.8214305064830114,2023-04-12 12:00,2023-04-12 13:00,0.516,0.215,0.313,10.141,0.528,0.3005249757421625
2437,49.196846838274865,49.21622138359754,40.803153161725135,40.78377861640246,220.96227100407913,-0.810676417517243,2023-04-12 13:00,2023-04-12 14:00,0.392,0.091,0.306,9.774,0.397,0.13925823293451264
2438,56.28288146712527,56.30792565564294,33.71711853287473,33.69207434435706,237.36907617291226,-0.7999317561479984,2023-04-12 14:00,2023-04-12 15:00,0.281,0.039,0.247,9.462,0.286,0.07025850107576849
2439,64.71810695752285,64.75335388937496,25.281893042477158,25.246646110625033,251.40127432232413,-0.789196542915306,2023-04-12 15:00,2023-04-12 16:00,0.216,0.026,0.197,9.272,0.223,0.06087964601022783
2440,73.84270689346855,73.89949411638123,16.157293106531448,16.100505883618762,263.89654839972945,-0.7784707985629211,2023-04-12 16:00,2023-04-12 17:00,0.117,0.009,0.119,8.652,0.128,0.03234207870753001
2441,83.13456135882689,83.2614999809145,6.865438641173109,6.738500019085512,275.6408702608396,-0.7677545439364621,2023-04-12 17:00,2023-04-12 18:00,0.022,0.001,0.033,7.974,0.034,0.00836554232003951
2442,92.43684744325991,92.43684744325991,-2.436847443259911,-2.436847443259911,287.3068828174999,-0.7570477994668181,2023-04-12 18:00,2023-04-12 19:00,0.001,0.0,0.008,7.605,0.008,-0.0
2443,101.03067886579838,101.03067886579838,-11.03067886579838,-11.03067886579838,299.48289854949974,-0.7463505855994299,2023-04-12 19:00,2023-04-12 20:00,0.0,0.0,0.0,7.182,0.0,-0.0
2444,108.59967168865553,108.59967168865553,-18.599671688655533,-18.599671688655533,312.6810149582953,-0.735662923027121,2023-04-12 20:00,2023-04-12 21:00,0.0,0.0,0.0,6.856,0.0,-0.0
2445,114.62421047364481,114.62421047364481,-24.624210473644812,-24.624210473644812,327.264482950822,-0.7249848319770535,2023-04-12 21:00,2023-04-12 22:00,0.0,0.0,0.0,6.738,0.0,-0.0
2446,118.54156929995408,118.54156929995408,-28.541569299954077,-28.541569299954077,343.26614423729154,-0.714316332632734,2023-04-12 22:00,2023-04-12 23:00,0.0,0.0,0.0,6.648,0.0,-0.0
2447,119.87901007152651,119.87901007152651,-29.879010071526505,-29.879010071526505,0.19405125158220926,-0.7036574454541551,2023-04-12 23:00,2023-04-13 00:00,0.0,0.0,0.0,6.577,0.0,-0.0
2448,118.44972404628801,118.44972404628801,-28.449724046288008,-28.449724046288008,17.103831928297836,-0.693008190515684,2023-04-13 00:00,2023-04-13 01:00,0.0,0.0,0.0,6.522,0.0,-0.0
2449,114.4514766847372,114.4514766847372,-24.45147668473721,-24.45147668473721,33.0599057556974,-0.6823685877825483,2023-04-13 01:00,2023-04-13 02:00,0.0,0.0,0.0,6.461,0.0,-0.0
2450,108.36216051610619,108.36216051610619,-18.362160516106183,-18.362160516106183,47.587999030113906,-0.6717386574528064,2023-04-13 02:00,2023-04-13 03:00,0.0,0.0,0.0,6.338,0.0,-0.0
2451,100.74377595853203,100.74377595853203,-10.743775958532026,-10.743775958532026,60.73461382459482,-0.6611184193752706,2023-04-13 03:00,2023-04-13 04:00,0.0,0.0,0.0,6.178,0.0,-0.0
2452,92.11252727300452,92.11252727300452,-2.1125272730045133,-2.1125272730045133,72.86937836153652,-0.6505078933041659,2023-04-13 04:00,2023-04-13 05:00,0.0,0.0,0.0,5.866,0.0,-0.0
2453,82.78541810389521,82.90813288892362,7.214581896104788,7.091867111076377,84.50661517424658,-0.6399070992847555,2023-04-13 05:00,2023-04-13 06:00,0.013,0.007,0.017,5.48,0.024,0.05573881914127174
2454,73.46670762026162,73.52271488410086,16.53329237973839,16.477285115899136,96.23638603019447,-0.6293160568820895,2023-04-13 06:00,2023-04-13 07:00,0.16,0.112,0.055,6.006,0.167,0.3935729120429826
2455,64.32252184497365,64.35739897562573,25.677478155026346,25.642601024374272,108.73543359406762,-0.6187347856466658,2023-04-13 07:00,2023-04-13 08:00,0.34,0.279,0.061,7.33,0.34,0.6438884690704636
2456,55.872988981958414,55.897701954014956,34.127011018041586,34.102298045985044,122.79850335270203,-0.6081633053981932,2023-04-13 08:00,2023-04-13 09:00,0.502,0.448,0.062,8.9,0.51,0.7985322610216339
2457,48.78179354285425,48.800859467189795,41.21820645714575,41.199140532810205,139.27676877927428,-0.5976016355052707,2023-04-13 09:00,2023-04-13 10:00,0.621,0.58,0.065,10.199,0.645,0.8802168759517459
2458,43.9205099454513,43.93655122666543,46.0794900545487,46.06344877333457,158.67824851907744,-0.587049795256462,2023-04-13 10:00,2023-04-13 11:00,0.697,0.666,0.071,11.146,0.737,0.9246110839379733
2459,42.18598323302358,42.201057145786216,47.81401676697642,47.798942854213784,180.29710477591223,-0.5765078042386449,2023-04-13 11:00,2023-04-13 12:00,0.706,0.657,0.093,11.622,0.75,0.8866768866373483
2460,43.98426330172848,44.000311582359416,46.01573669827152,45.999688417640584,201.89096073045394,-0.5659756816748995,2023-04-13 12:00,2023-04-13 13:00,0.645,0.541,0.136,11.653,0.677,0.7518791076701186
2461,48.892719136575515,48.91177488311986,41.107280863424485,41.08822511688014,221.23866784619244,-0.555453446591855,2023-04-13 13:00,2023-04-13 14:00,0.563,0.41,0.173,11.453,0.583,0.6236016497451263
2462,56.009580953243365,56.03423041341812,33.990419046756635,33.96576958658188,237.66710870129114,-0.5449411183799384,2023-04-13 14:00,2023-04-13 15:00,0.451,0.266,0.194,11.067,0.46,0.47580354325132507
2463,64.46592139880896,64.50061357064851,25.53407860119104,25.499386429351492,251.69874943574996,-0.5344387159639155,2023-04-13 15:00,2023-04-13 16:00,0.331,0.158,0.179,10.603,0.33699999999999997,0.36654862092070695
2464,73.60128384013379,73.65691735056978,16.398716159866215,16.343082649430215,264.18590547585444,-0.5239462582176202,2023-04-13 16:00,2023-04-13 17:00,0.241,0.12,0.127,10.204,0.247,0.42504964754043395
2465,82.89646072461254,83.01904738557332,7.103539275387457,6.980952614426677,275.920668253619,-0.5134637642768212,2023-04-13 17:00,2023-04-13 18:00,0.132,0.07,0.072,9.49,0.14200000000000002,0.5660555497773402
2466,92.18543129457477,92.18543129457477,-2.185431294574767,-2.185431294574767,287.5766568211924,-0.5029912528480054,2023-04-13 18:00,2023-04-13 19:00,0.012,0.006,0.017,7.691,0.023,
2467,100.76216227750564,100.76216227750564,-10.762162277505642,-10.762162277505642,299.7398908748695,-0.4925287425867282,2023-04-13 19:00,2023-04-13 20:00,0.0,0.0,0.0,6.657,0.0,-0.0
2468,108.30739817695635,108.30739817695635,-18.307398176956355,-18.307398176956355,312.9173993191936,-0.482076252468687,2023-04-13 20:00,2023-04-13 21:00,0.0,0.0,0.0,6.298,0.0,-0.0
2469,114.30452789819876,114.30452789819876,-24.304527898198753,-24.304527898198753,327.4653339586499,-0.47163380090205465,2023-04-13 21:00,2023-04-13 22:00,0.0,0.0,0.0,5.818,0.0,-0.0
2470,118.19615452546442,118.19615452546442,-28.196154525464426,-28.196154525464426,343.41090747389194,-0.4612014063386596,2023-04-13 22:00,2023-04-13 23:00,0.0,0.0,0.0,5.257,0.0,-0.0
2471,119.51614579620534,119.51614579620534,-29.51614579620534,-29.51614579620534,0.264862045282257,-0.45077908749954076,2023-04-13 23:00,2023-04-14 00:00,0.0,0.0,0.0,4.551,0.0,-0.0
2472,118.08184899325708,118.08184899325708,-28.08184899325708,-28.08184899325708,17.096676716290574,-0.44036686260369606,2023-04-14 00:00,2023-04-14 01:00,0.0,0.0,0.0,4.118,0.0,-0.0
2473,114.08976575491903,114.08976575491903,-24.089765754919032,-24.089765754919032,32.986687057523454,-0.42996474993560696,2023-04-14 01:00,2023-04-14 02:00,0.0,0.0,0.0,4.13,0.0,-0.0
2474,108.01270688886271,108.01270688886271,-18.012706888862713,-18.012706888862713,47.46756786136649,-0.4195727678888943,2023-04-14 02:00,2023-04-14 03:00,0.0,0.0,0.0,4.458,0.0,-0.0
2475,100.40745240392495,100.40745240392495,-10.407452403924955,-10.407452403924955,60.58367977754983,-0.40919093452976085,2023-04-14 03:00,2023-04-14 04:00,0.0,0.0,0.0,5.032,0.0,-0.0
2476,91.78666315916257,91.78666315916257,-1.786663159162577,-1.786663159162577,72.69940150982666,-0.39881926787347766,2023-04-14 04:00,2023-04-14 05:00,0.0,0.0,0.0,5.627,0.0,-0.0
2477,82.4701587687297,82.58805035068184,7.529841231270295,7.4119496493181645,84.32484992870457,-0.3884577861317666,2023-04-14 05:00,2023-04-14 06:00,0.003,0.0,0.01,6.227,0.01,0.0
2478,73.14792939652479,73.20260972614274,16.852070603475216,16.79739027385726,96.04847366397189,-0.3781065071452758,2023-04-14 06:00,2023-04-14 07:00,0.039,0.002,0.05,7.276,0.052000000000000005,0.006898890382537426
2479,63.9965906430859,64.03087691413751,26.003409356914098,25.969123085862485,108.5489507238679,-0.3677654486746178,2023-04-14 07:00,2023-04-14 08:00,0.106,0.007,0.109,8.125,0.116,0.015966256337011882
2480,55.534275316344896,55.5586825711251,34.465724683655104,34.4413174288749,122.62828564603211,-0.3574346287496155,2023-04-14 08:00,2023-04-14 09:00,0.183,0.017,0.174,8.861,0.191,0.03003994627896188
2481,48.42716622012659,48.44605208163124,41.57283377987341,41.55394791836876,139.15211177061423,-0.3471140649635345,2023-04-14 09:00,2023-04-14 10:00,0.284,0.041,0.248,9.372,0.289,0.06178685377334255
2482,43.55456937715974,43.57047687563857,46.44543062284026,46.42952312436143,158.64449946781406,-0.3368037748950883,2023-04-14 10:00,2023-04-14 11:00,0.422,0.122,0.306,9.907,0.428,0.16834123821578878
2483,41.82486918103483,41.839817606521635,48.17513081896517,48.160182393478365,180.39132384541034,-0.32650377629033756,2023-04-14 11:00,2023-04-14 12:00,0.551,0.281,0.286,10.406,0.567,0.37708674825066846
2484,43.647998426410865,43.66391888709998,46.352001573589135,46.33608111290002,202.10134085920794,-0.31621408659702865,2023-04-14 12:00,2023-04-14 13:00,0.589,0.363,0.247,10.598,0.61,0.5016626093784958
2485,48.59068208751839,48.60959069771513,41.40931791248161,41.39040930228487,221.51439448631737,-0.305934723081009,2023-04-14 13:00,2023-04-14 14:00,0.603,0.426,0.2,10.65,0.626,0.6440553392990155
2486,55.738052221335685,55.762517035258,34.261947778664315,34.237482964742,237.96388544684208,-0.2956657033646479,2023-04-14 14:00,2023-04-14 15:00,0.475,0.259,0.226,10.332,0.485,0.4600540874247688
2487,64.21512563444867,64.24952272409813,25.784874365551335,25.750477275901876,251.99445357634045,-0.2854070446046535,2023-04-14 15:00,2023-04-14 16:00,0.337,0.126,0.216,9.903,0.34199999999999997,0.2896595624903954
2488,73.36070968378318,73.41568629766424,16.639290316216815,16.584313702335766,264.47309743277503,-0.275158763914078,2023-04-14 16:00,2023-04-14 17:00,0.181,0.034,0.155,9.386,0.189,0.11873769310508622
2489,82.65827780838539,82.77771404958267,7.341722191614614,7.222285950417327,276.1979664618292,-0.26492087861697655,2023-04-14 17:00,2023-04-14 18:00,0.062,0.006,0.069,8.754,0.07500000000000001,0.04695318362382497
2490,91.93501638075188,91.93501638075188,-1.935016380751876,-1.935016380751876,287.8436008065638,-0.254693405731814,2023-04-14 18:00,2023-04-14 19:00,0.002,0.0,0.009,7.918,0.009,-0.0
2491,100.49466629222344,100.49466629222344,-10.494666292223448,-10.494666292223448,299.993713673725,-0.24447636208788026,2023-04-14 19:00,2023-04-14 20:00,0.0,0.0,0.0,7.432,0.0,-0.0
2492,108.01633032707295,108.01633032707295,-18.016330327072946,-18.016330327072946,313.15032240598055,-0.2342697648491594,2023-04-14 20:00,2023-04-14 21:00,0.0,0.0,0.0,7.119,0.0,-0.0
2493,113.98640848642859,113.98640848642859,-23.986408486428584,-23.986408486428584,327.66264312809744,-0.22407363076490583,2023-04-14 21:00,2023-04-14 22:00,0.0,0.0,0.0,6.795,0.0,-0.0
2494,117.85277444595722,117.85277444595722,-27.85277444595722,-27.85277444595722,343.5524942781142,-0.21388797648251057,2023-04-14 22:00,2023-04-14 23:00,0.0,0.0,0.0,6.523,0.0,-0.0
2495,119.15576104297622,119.15576104297622,-29.155761042976227,-29.155761042976227,0.3333899641955895,-0.20371281893312698,2023-04-14 23:00,2023-04-15 00:00,0.0,0.0,0.0,6.439,0.0,-0.0
2496,117.71673623600732,117.71673623600732,-27.716736236007325,-27.716736236007325,17.088365019222522,-0.1935481746622827,2023-04-15 00:00,2023-04-15 01:00,0.0,0.0,0.0,6.489,0.0,-0.0
2497,113.73092505589707,113.73092505589707,-23.73092505589708,-23.73092505589708,32.91322392804619,-0.18339406013546977,2023-04-15 01:00,2023-04-15 02:00,0.0,0.0,0.0,6.564,0.0,-0.0
2498,107.6661430623457,107.6661430623457,-17.666143062345693,-17.666143062345693,47.34739403545598,-0.17325049200007925,2023-04-15 02:00,2023-04-15 03:00,0.0,0.0,0.0,6.622,0.0,-0.0
2499,100.07403330837872,100.07403330837872,-10.074033308378713,-10.074033308378713,60.43315783791985,-0.16311748664884362,2023-04-15 03:00,2023-04-15 04:00,0.0,0.0,0.0,6.595,0.0,-0.0
2500,91.4637511389492,91.4637511389492,-1.4637511389492104,-1.4637511389492104,72.52976580660379,-0.15299506026349263,2023-04-15 04:00,2023-04-15 05:00,0.0,0.0,0.0,6.553,0.0,-0.0
2501,82.15742900901253,82.27100339254969,7.8425709909874755,7.7289966074503065,84.14320326562267,-0.14288322936045006,2023-04-15 05:00,2023-04-15 06:00,0.003,0.0,0.011,6.617,0.011,0.0
2502,72.83192703732827,72.88564215773377,17.168072962671733,17.114357842266223,95.860324395769,-0.13278201007051393,2023-04-15 06:00,2023-04-15 07:00,0.054,0.004,0.063,6.955,0.067,0.01355125134204339
2503,63.67369072783764,63.707578453937856,26.326309272162362,26.29242154606214,108.36173258121835,-0.1226914184371708,2023-04-15 07:00,2023-04-15 08:00,0.125,0.012,0.122,7.478,0.134,0.027058546833067576
2504,55.19876123905941,55.222901321541364,34.80123876094059,34.777098678458636,122.45671547231802,-0.11261147064942634,2023-04-15 08:00,2023-04-15 09:00,0.253,0.049,0.209,8.465,0.258,0.08585475894218704
2505,48.075747127785995,48.094362054428004,41.924252872214005,41.905637945571996,139.02556893219162,-0.10254218272166327,2023-04-15 09:00,2023-04-15 10:00,0.416,0.168,0.254,9.983,0.42200000000000004,0.25144146410927654
2506,43.19166138764457,43.20726767563262,46.80833861235543,46.79273232436738,158.60890110713103,-0.09248357042088173,2023-04-15 10:00,2023-04-15 11:00,0.559,0.354,0.226,11.741,0.58,0.4855512524200232
2507,41.46657437896762,41.48120825542368,48.53342562103238,48.51879174457632,180.4844556322258,-0.08243564983422402,2023-04-15 11:00,2023-04-15 12:00,0.588,0.38,0.236,12.882,0.616,0.5071114660791297
2508,43.31443107309259,43.33002159349025,46.68556892690741,46.66997840650975,202.31116823229723,-0.07239843668503454,2023-04-15 12:00,2023-04-15 13:00,0.53,0.276,0.276,13.251,0.552,0.3793293030214068
2509,48.29118565749793,48.30972262682121,41.70881434250207,41.69027737317879,221.7893005541277,-0.06237194651475875,2023-04-15 13:00,2023-04-15 14:00,0.478,0.218,0.277,13.319,0.495,0.3276494623035937
2510,55.46885462442755,55.49282500888636,34.53114537557245,34.50717499111364,238.25926202721737,-0.05235619526501978,2023-04-15 14:00,2023-04-15 15:00,0.423,0.19,0.247,13.299,0.437,0.33518322753730223
2511,63.96648018450712,64.00011454795286,26.033519815492877,25.999885452047142,252.288255604041,-0.042351198419055436,2023-04-15 15:00,2023-04-15 16:00,0.354,0.166,0.198,13.191,0.364,0.37822094932690975
2512,73.12231126588948,73.17583485665939,16.877688734110524,16.824165143340608,264.7580064886905,-0.032356971365516074,2023-04-15 16:00,2023-04-15 17:00,0.254,0.119,0.144,12.872,0.263,0.40987900218414824
2513,82.42268776081951,82.53753988246973,7.577312239180482,7.462460117530264,276.47265859596416,-0.022373529776814394,2023-04-15 17:00,2023-04-15 18:00,0.128,0.051,0.089,11.96,0.13999999999999999,0.38676246403272985
2514,91.68565257223659,91.68565257223659,-1.6856525722365876,-1.6856525722365876,288.1076190484682,-0.012400888983393088,2023-04-15 18:00,2023-04-15 19:00,0.014,0.005,0.021,9.72,0.026000000000000002,
2515,100.22825344411143,100.22825344411143,-10.228253444111436,-10.228253444111436,300.2442829796727,-0.00243906416289974,2023-04-15 19:00,2023-04-15 20:00,0.0,0.0,0.0,8.293,0.0,-0.0
2516,107.72654434662437,107.72654434662437,-17.726544346624365,-17.726544346624365,313.3797152308295,0.007511929259635508,2023-04-15 20:00,2023-04-15 21:00,0.0,0.0,0.0,7.491,0.0,-0.0
2517,113.66994074644983,113.66994074644983,-23.669940746449825,-23.669940746449825,327.8563591663508,0.017452076062909327,2023-04-15 21:00,2023-04-15 22:00,0.0,0.0,0.0,6.929,0.0,-0.0
2518,117.51152647102535,117.51152647102535,-27.51152647102535,-27.51152647102535,343.69086800176075,0.027381361345760524,2023-04-15 22:00,2023-04-15 23:00,0.0,0.0,0.0,6.677,0.0,-0.0
2519,118.79795916447415,118.79795916447415,-28.797959164474157,-28.797959164474157,0.399603245545336,0.03729976978502236,2023-04-15 23:00,2023-04-16 00:00,0.0,0.0,0.0,6.558,0.0,-0.0
2520,117.35449432847982,117.35449432847982,-27.35449432847982,-27.35449432847982,17.07886372289437,0.047207286494085565,2023-04-16 00:00,2023-04-16 01:00,0.0,0.0,0.0,6.495,0.0,-0.0
2521,113.37506798551573,113.37506798551573,-23.375067985515734,-23.375067985515734,32.839485930794126,0.05710389665910043,2023-04-16 01:00,2023-04-16 02:00,0.0,0.0,0.0,6.473,0.0,-0.0
2522,107.32258556108138,107.32258556108138,-17.322585561081382,-17.322585561081382,47.22745670313418,0.06698958517517895,2023-04-16 02:00,2023-04-16 03:00,0.0,0.0,0.0,6.679,0.0,-0.0
2523,99.74363611329726,99.74363611329726,-9.743636113297258,-9.743636113297258,60.28303968062227,0.07686433736671461,2023-04-16 03:00,2023-04-16 04:00,0.0,0.0,0.0,6.787,0.0,-0.0
2524,91.14390813162008,91.14390813162008,-1.1439081316200852,-1.1439081316200852,72.36047457379613,0.08672813861630857,2023-04-16 04:00,2023-04-16 05:00,0.0,0.0,0.0,6.84,0.0,-0.0
2525,81.84752771062902,81.95710814011464,8.152472289370975,8.042891859885355,83.96168736549737,0.09658097397186793,2023-04-16 05:00,2023-04-16 06:00,0.003,0.0,0.01,6.983,0.01,0.0
2526,72.51934335068604,72.57192823577793,17.480656649313953,17.42807176422207,95.67195504083548,0.106422828961513,2023-04-16 06:00,2023-04-16 07:00,0.036,0.002,0.047,7.734,0.049,0.006658148617234531
2527,63.354334306447676,63.3876208617165,26.645665693552324,26.6123791382835,108.17379354265836,0.11625368913519196,2023-04-16 07:00,2023-04-16 08:00,0.101,0.006,0.106,8.647,0.112,0.013378773552427243
2528,54.86675084839234,54.890477424987246,35.13324915160766,35.109522575012754,122.28379206521737,0.12607353977364255,2023-04-16 08:00,2023-04-16 09:00,0.212,0.024,0.195,9.887,0.219,0.04170432122717694
2529,47.72761194113963,47.74590843150044,42.27238805886037,42.25409156849956,138.89710572856933,0.1358823665723321,2023-04-16 09:00,2023-04-16 10:00,0.34,0.073,0.273,11.428,0.34600000000000003,0.10852501244685668
2530,42.83167455931472,42.84703535826094,47.16832544068528,47.15296464173906,158.57137343373813,0.14568015522672795,2023-04-16 10:00,2023-04-16 11:00,0.454,0.162,0.306,12.68,0.46799999999999997,0.2209028232856985
2531,41.11091105017584,41.1253249179702,48.88908894982416,48.8746750820298,180.5763849496821,0.15546689129405422,2023-04-16 11:00,2023-04-16 12:00,0.561,0.303,0.284,13.642,0.587,0.4021564119457235
2532,42.98333490621884,42.99869529967896,47.01666509378116,47.00130470032104,202.5203054349076,0.16524256055708975,2023-04-16 12:00,2023-04-16 13:00,0.549,0.291,0.285,14.203,0.576,0.39778441612741955
2533,47.99395945069967,48.01222671137463,42.00604054930033,41.98777328862537,222.0632389206014,0.17500714898051228,2023-04-16 13:00,2023-04-16 14:00,0.51,0.255,0.278,14.543,0.533,0.38104690590463813
2534,55.201570926148705,55.225196745638925,34.798429073851295,34.774803254361075,238.55309732358486,0.1847606422015815,2023-04-16 14:00,2023-04-16 15:00,0.425,0.176,0.265,14.616,0.441,0.3083980359788506
2535,63.71929019025461,63.75242577888686,26.28070980974539,26.24757422111314,252.58002779332992,0.19450302625773475,2023-04-16 15:00,2023-04-16 16:00,0.295,0.079,0.227,14.4,0.306,0.17842247199888964
2536,72.88482368782917,72.93740091895059,17.11517631217084,17.062599081049413,265.04051845813393,0.204234287244617,2023-04-16 16:00,2023-04-16 17:00,0.161,0.023,0.151,13.895,0.174,0.07815327690323937
2537,82.1872326167938,82.29856905003867,7.812767383206188,7.701430949961333,276.74464226071615,0.21395441097411094,2023-04-16 17:00,2023-04-16 18:00,0.058,0.005,0.068,13.117,0.07300000000000001,0.03678192299974794
2538,91.43739403966445,91.43739403966445,-1.4373940396644487,-1.4373940396644487,288.3686201807385,0.22366338366555283,2023-04-16 18:00,2023-04-16 19:00,0.005,0.001,0.013,11.912,0.013999999999999999,
2539,99.9629903560011,99.9629903560011,-9.962990356001098,-9.962990356001098,300.4915198215145,0.23336119164014235,2023-04-16 19:00,2023-04-16 20:00,0.0,0.0,0.0,11.018,0.0,-0.0
2540,107.43812002101502,107.43812002101502,-17.438120021015028,-17.438120021015028,313.6055145254866,0.24304782083345344,2023-04-16 20:00,2023-04-16 21:00,0.0,0.0,0.0,10.474,0.0,-0.0
2541,113.35521594006498,113.35521594006498,-23.355215940064976,-23.355215940064976,328.04643713488593,0.25272325766127324,2023-04-16 21:00,2023-04-16 22:00,0.0,0.0,0.0,9.96,0.0,-0.0
2542,117.17250970376536,117.17250970376536,-27.17250970376536,-27.17250970376536,343.82599880209773,0.26238748852483695,2023-04-16 22:00,2023-04-16 23:00,0.0,0.0,0.0,9.532,0.0,-0.0
2543,118.44284402420845,118.44284402420845,-28.44284402420846,-28.44284402420846,0.46347723422218223,0.27204049964348087,2023-04-16 23:00,2023-04-17 00:00,0.0,0.0,0.0,9.168,0.0,-0.0
2544,116.99523114192428,116.99523114192428,-26.995231141924283,-26.995231141924283,17.068146898835607,0.2816822775566834,2023-04-17 00:00,2023-04-17 01:00,0.0,0.0,0.0,8.811,0.0,-0.0
2545,113.02230619206571,113.02230619206571,-23.022306192065706,-23.022306192065706,32.76544948587525,0.29131280882575084,2023-04-17 01:00,2023-04-17 02:00,0.0,0.0,0.0,8.488,0.0,-0.0
2546,106.982148328453,106.982148328453,-16.982148328452997,-16.982148328452997,47.1077413164258,0.30093207982281456,2023-04-17 02:00,2023-04-17 03:00,0.0,0.0,0.0,8.128,0.0,-0.0
2547,99.41637509102281,99.41637509102281,-9.41637509102281,-9.41637509102281,60.13332282383101,0.31054007726197597,2023-04-17 03:00,2023-04-17 04:00,0.0,0.0,0.0,7.744,0.0,-0.0
2548,90.20983510601786,90.82724749725051,-0.20983510601786637,-0.8272474972505163,72.19153679779822,0.3201367878718884,2023-04-17 04:00,2023-04-17 05:00,0.0,0.0,0.0,7.13,0.0,-0.0
2549,81.5404429942142,81.64647693010728,8.459557005785799,8.353523069892722,83.78032023623587,0.32972219816292636,2023-04-17 05:00,2023-04-17 06:00,0.018,0.007,0.022,6.913,0.028999999999999998,0.04758303203608532
2550,72.21007434367506,72.2615801767429,17.789925656324936,17.738419823257104,95.48338875298344,0.3392962950456422,2023-04-17 06:00,2023-04-17 07:00,0.147,0.08,0.075,8.494,0.155,0.26184189213058384
2551,63.038414664248364,63.07111773919613,26.961585335751632,26.928882260803867,107.98515517440694,0.34885906531417277,2023-04-17 07:00,2023-04-17 08:00,0.321,0.242,0.084,9.832,0.326,0.5337532646434491
2552,54.53819933136055,54.561526947388614,35.46180066863945,35.438473052611386,122.10952282422073,0.3584104957917589,2023-04-17 08:00,2023-04-17 09:00,0.472,0.397,0.086,11.275,0.483,0.6842939259018851
2553,47.38280208130826,47.400808019560856,42.61719791869174,42.599191980439144,138.76669620509358,0.3679505733671249,2023-04-17 09:00,2023-04-17 10:00,0.589,0.529,0.088,12.561,0.617,0.7812766691038302
2554,42.47476548580053,42.48989057293683,47.52523451419947,47.51010942706317,158.53184393982224,0.37747928517637774,2023-04-17 10:00,2023-04-17 11:00,0.679,0.641,0.084,13.537,0.725,0.869064384065785
2555,40.75805133981503,40.77226334259377,49.24194866018497,49.22773665740623,180.66700196865432,0.3869966179699986,2023-04-17 11:00,2023-04-17 12:00,0.716,0.688,0.085,14.126,0.7729999999999999,0.908282900304913
2556,42.65484143661785,42.67001626136093,47.34515856338215,47.32998373863907,202.72861877392663,0.39650255894230213,2023-04-17 12:00,2023-04-17 13:00,0.711,0.68,0.088,14.4,0.768,0.9246054058920473
2557,47.69906997674148,47.71716031122457,42.30093002325852,42.28283968877543,222.33606570858515,0.40599709533853456,2023-04-17 13:00,2023-04-17 14:00,0.664,0.619,0.091,14.381,0.71,0.9197287505030859
2558,54.93624369298979,54.959676660234194,35.06375630701021,35.040323339765806,238.8452536114459,0.4154802140474203,2023-04-17 14:00,2023-04-17 15:00,0.581,0.521,0.091,14.161,0.612,0.9068951205494314
2559,63.47363202608885,63.5064957589849,26.526367973911153,26.493504241015103,252.8696459969182,0.4249519023942412,2023-04-17 15:00,2023-04-17 16:00,0.467,0.398,0.086,13.727,0.484,0.8911585881839151
2560,72.648420282363,72.70042542217752,17.35157971763699,17.299574577822483,265.3205229212929,0.4344121478134184,2023-04-17 16:00,2023-04-17 17:00,0.322,0.252,0.079,13.012,0.331,0.8449733344491438
2561,81.95191803610689,82.06084900211992,8.048081963893111,7.939150997880083,277.0138190931717,0.44386093729553977,2023-04-17 17:00,2023-04-17 18:00,0.153,0.095,0.069,11.849,0.164,0.6785516850814122
